nom_pat,prenom_pat,date_naissance,sexe,telephone
Ndiaye,Khady,2016-09-02,f,779778593
Ba,Khady,1940-06-04,f,701690839
Ndiaye,Moussa,2020-11-30,m,786558598
Sy,Aminata,1989-07-25,f,780262089
Ndiaye,Aminata,2010-05-10,f,784471240
Diop,Mamadou,1986-02-02,m,784210030
Faye,Awa,1974-04-24,f,764971736
Faye,Awa,1944-09-01,f,774919731
Fall,Fatou,1948-01-09,f,766377347
Fall,Moussa,1995-06-16,m,775195018
Sow,Fatou,1947-04-29,f,764414254
Sarr,Ousmane,1973-10-12,m,769154326
Gueye,Cheikh,1951-04-03,m,775212122
Faye,Khady,1962-12-16,f,777555432
Diop,Khady,1996-01-11,f,787307429
Fall,Khady,2012-02-27,f,708870271
Ba,Aminata,1948-07-13,f,788805078
Faye,Awa,1996-11-27,f,779652291
Fall,Khady,2005-04-25,f,773967332
Diallo,Ibrahima,2004-10-11,m,787040997
Faye,Fatou,2005-06-14,f,763020131
Diallo,Ibrahima,1965-06-01,m,700362475
Fall,Mariama,1978-06-06,f,784926296
Sy,Moussa,2022-03-28,m,776019835
Sow,Abdoulaye,2012-01-19,m,706697517
Sarr,Khady,1983-07-14,f,787990754
Ndiaye,Aminata,1978-06-30,f,707583603
Ba,Mamadou,2007-07-11,m,781820694
Kane,Abdoulaye,1958-04-13,m,766222503
Fall,Mamadou,1994-04-17,m,774023012
Diallo,Mariama,1979-01-08,f,772015474
Faye,Khady,1962-04-03,f,764444972
Gueye,Abdoulaye,1985-04-20,m,701342338
Diop,Oumar,1952-11-20,m,708117667
Faye,Awa,1942-07-09,f,700657137
Diallo,Ousmane,2009-05-03,m,771554250
Ndiaye,Abdoulaye,1960-06-26,m,763507712
Faye,Ibrahima,1979-12-18,m,701046461
Faye,Ousmane,2023-05-22,m,762603464
Faye,Moussa,2012-08-11,m,782869873
Ba,Aminata,1960-11-23,f,707764249
Fall,Khady,2007-06-27,f,702409749
Fall,Abdoulaye,1987-10-29,m,784599218
Sarr,Ibrahima,1981-08-20,m,789306970
Ndiaye,Ibrahima,1993-02-01,m,774922328
Fall,Khady,1956-07-12,f,709700823
Gueye,Moussa,2021-02-16,m,702860683
Diallo,Abdoulaye,1995-06-12,m,779787683
Sow,Abdoulaye,1997-11-22,m,706909704
Sow,Awa,1954-08-01,f,707850708
Faye,Moussa,2001-06-24,m,709356953
Fall,Moussa,1979-05-15,m,701675659
Ndiaye,Aminata,2003-05-04,f,702447584
Gueye,Awa,1964-09-21,f,780631199
Diop,Awa,1972-01-26,f,775743218
Kane,Ousmane,1978-02-21,m,702503525
Ba,Ibrahima,2020-10-15,m,703469894
Sarr,Awa,1954-06-30,f,775796099
Gueye,Abdoulaye,2005-09-03,m,771333780
Fall,Awa,1947-03-11,f,703746316
Sarr,Aminata,2013-08-05,f,786214955
Sarr,Abdoulaye,2020-08-12,m,700528123
Ndiaye,Ibrahima,2023-12-30,m,789909729
Diallo,Oumar,1994-06-23,m,777703223
Ndiaye,Khady,1975-09-23,f,779774753
Kane,Awa,1953-11-19,f,786065683
Sy,Moussa,1995-06-30,m,780227153
Sy,Cheikh,2014-09-10,m,768265219
Sow,Mariama,1948-08-05,f,782327683
Fall,Aminata,1966-01-24,f,779915798
Diallo,Awa,1981-02-05,f,774648757
Kane,Awa,1992-07-09,f,770710967
Diallo,Khady,1966-08-19,f,700236277
Sy,Awa,1945-01-09,f,705962437
Diallo,Awa,2003-05-11,f,785031712
Sy,Oumar,2002-09-16,m,704804899
Faye,Fatou,1959-09-11,f,706936559
Ndiaye,Ousmane,1959-09-30,m,704371365
Faye,Ibrahima,2013-07-01,m,702668318
Gueye,Awa,2015-05-23,f,772426721
Fall,Mariama,1986-03-12,f,777406730
Ba,Awa,1982-04-06,f,705034662
Diallo,Mariama,2004-10-03,f,779459197
Faye,Mamadou,2021-03-22,m,779756886
Gueye,Khady,1989-07-08,f,787947513
Ndiaye,Cheikh,2009-09-19,m,776187075
Sy,Cheikh,1980-03-26,m,709049329
Fall,Cheikh,1967-07-21,m,766759946
Diop,Moussa,2021-01-18,m,772961262
Kane,Khady,2020-09-08,f,761037043
Sarr,Mariama,2000-01-15,f,783634919
Gueye,Awa,1941-05-08,f,767077547
Diop,Moussa,2021-07-24,m,709224777
Fall,Fatou,1951-05-31,f,766036219
Faye,Khady,1949-03-20,f,708918599
Ba,Oumar,1956-04-14,m,760767568
Faye,Ousmane,1982-08-31,m,701412335
Fall,Moussa,1995-03-09,m,704483853
Kane,Ousmane,1945-02-26,m,785057871
Diallo,Fatou,1999-09-17,f,706398982
Sarr,Abdoulaye,1992-03-02,m,780775055
Faye,Khady,1965-04-14,f,788679264
Fall,Awa,1966-12-06,f,785739849
Gueye,Khady,1951-06-26,f,766054601
Sarr,Khady,2014-01-06,f,761918158
Sarr,Oumar,1950-11-30,m,760095219
Diallo,Cheikh,2008-10-20,m,761050781
Ndiaye,Khady,1958-10-06,f,765090503
Ba,Moussa,1989-08-26,m,786345331
Ndiaye,Mamadou,2004-01-13,m,776661095
Kane,Awa,2014-10-28,f,702735880
Ba,Oumar,2020-03-01,m,772236194
Sy,Moussa,1969-09-26,m,776607394
Fall,Mamadou,2002-02-09,m,783173159
Ba,Mamadou,1989-04-20,m,780097918
Ndiaye,Oumar,1978-08-24,m,778065633
Ndiaye,Oumar,1954-03-23,m,764337250
Kane,Mamadou,2005-12-14,m,788276939
Ba,Fatou,1997-05-07,f,785641884
Ndiaye,Ibrahima,1995-11-02,m,781785641
Diop,Ousmane,1954-05-25,m,785426342
Fall,Awa,1948-06-08,f,709809347
Gueye,Fatou,2017-07-13,f,783931446
Diallo,Mariama,2003-07-15,f,762275532
Diop,Khady,1996-07-01,f,760566415
Kane,Mariama,2002-04-27,f,768020616
Diallo,Mamadou,2020-07-29,m,761744776
Diop,Fatou,1980-05-18,f,774220595
Gueye,Khady,1994-10-30,f,769927160
Kane,Abdoulaye,1972-11-11,m,703514125
Sow,Ibrahima,2018-01-11,m,789058118
Ba,Moussa,2015-04-24,m,780050082
Sy,Ibrahima,2013-11-08,m,785080685
Fall,Mariama,1942-08-14,f,773231930
Ndiaye,Oumar,1991-02-01,m,781813678
Fall,Khady,2020-02-16,f,708450241
Fall,Khady,1969-07-27,f,785165673
Sow,Oumar,2005-03-26,m,785353935
Faye,Ibrahima,2007-04-12,m,764812366
Sarr,Cheikh,1988-11-07,m,765338007
Diop,Mamadou,1998-04-23,m,774330677
Sy,Mamadou,1999-07-19,m,705061767
Sow,Ousmane,1987-10-03,m,777625127
Sy,Abdoulaye,1950-02-13,m,702054235
Gueye,Oumar,1989-11-04,m,779213396
Gueye,Mariama,1965-11-02,f,764975084
Ba,Mamadou,1981-03-27,m,775063711
Diop,Cheikh,1962-08-01,m,786389246
Diop,Abdoulaye,1955-09-24,m,762058763
Gueye,Abdoulaye,1960-04-24,m,760838045
Kane,Fatou,1945-02-21,f,781170843
Gueye,Cheikh,1947-08-23,m,705148806
Sarr,Fatou,2005-12-13,f,785564193
Fall,Mamadou,1948-02-07,m,764806610
Ndiaye,Aminata,1984-09-18,f,762387054
Faye,Abdoulaye,2000-03-16,m,705984432
Sy,Mariama,1968-01-01,f,788684238
Sy,Ousmane,1968-07-03,m,764563045
Diallo,Cheikh,1959-11-02,m,768738120
Diallo,Ibrahima,1997-11-08,m,769185878
Diop,Awa,1950-10-26,f,771690514
Ndiaye,Mamadou,2019-04-04,m,780447960
Kane,Khady,1987-03-07,f,773184529
Fall,Awa,1990-02-17,f,781781145
Ba,Mariama,1968-10-06,f,776617281
Sy,Ibrahima,1949-01-10,m,709779421
Ba,Mamadou,1988-09-21,m,785771631
Ba,Fatou,2019-07-12,f,770852906
Sy,Aminata,1986-09-13,f,768749457
Sow,Awa,1943-01-23,f,700343557
Fall,Moussa,1963-10-17,m,774940821
Sow,Khady,2004-07-15,f,788012339
Sarr,Abdoulaye,1958-05-15,m,782895793
Ba,Ibrahima,2009-12-19,m,701034090
Diallo,Ibrahima,1951-08-09,m,761936284
Ndiaye,Ousmane,1967-02-07,m,704097657
Sarr,Mariama,1991-09-25,f,709928331
Diop,Abdoulaye,1992-12-31,m,761511394
Sow,Moussa,2002-05-08,m,788026858
Ba,Fatou,1949-09-30,f,766992198
Kane,Abdoulaye,2010-09-26,m,773858439
Sarr,Ousmane,2013-03-09,m,705631533
Sow,Oumar,1942-10-11,m,784911373
Faye,Mamadou,1940-01-06,m,780375881
Faye,Mariama,2013-12-22,f,788230252
Sow,Awa,2015-01-15,f,768132615
Sy,Cheikh,2014-08-09,m,788856080
Kane,Abdoulaye,2010-12-11,m,704731131
Ndiaye,Mamadou,1970-06-23,m,783644216
Sy,Ousmane,2006-04-09,m,701044405
Ba,Fatou,1990-09-24,f,768407183
Sy,Mariama,2022-07-04,f,761082309
Gueye,Aminata,1984-09-13,f,777376566
Gueye,Mamadou,2009-03-30,m,767449219
Ndiaye,Awa,1961-07-24,f,764452947
Diop,Fatou,1972-12-16,f,761052662
Gueye,Khady,2002-01-28,f,706166798
Kane,Oumar,1994-08-12,m,704038378
Faye,Mariama,2015-06-14,f,765068960
Ndiaye,Mamadou,1973-11-24,m,768607719
Sarr,Moussa,1968-08-28,m,776943052
Sow,Mamadou,2017-04-07,m,783343759
Ndiaye,Abdoulaye,2016-05-25,m,762826734
Sarr,Moussa,1986-07-13,m,770475186
Kane,Aminata,1989-10-05,f,783256573
Fall,Ibrahima,2021-03-11,m,704961349
Sarr,Abdoulaye,1941-09-21,m,703291808
Sarr,Fatou,1975-01-12,f,782925386
Diallo,Khady,2016-11-14,f,771049199
Diop,Mamadou,2016-12-20,m,709990253
Kane,Moussa,1978-03-30,m,703891866
Ndiaye,Aminata,2011-06-23,f,771466779
Fall,Fatou,1993-03-04,f,766153232
Diallo,Awa,1956-12-19,f,762609312
Sy,Aminata,1941-03-06,f,771437396
Ba,Fatou,2007-07-15,f,772734605
Kane,Cheikh,1940-07-18,m,776963051
Ndiaye,Oumar,2004-09-16,m,709437352
Ba,Fatou,1981-11-11,f,702078026
Fall,Fatou,2009-07-20,f,781661383
Ndiaye,Aminata,1956-04-26,f,783452194
Sarr,Ousmane,1992-03-11,m,784060179
Gueye,Khady,1996-08-20,f,707366923
Sow,Cheikh,1994-05-19,m,762724907
Ndiaye,Mariama,2003-12-12,f,770220135
Kane,Moussa,2010-09-17,m,787290996
Diallo,Ousmane,1987-02-04,m,783128484
Fall,Moussa,1955-07-24,m,789130943
Ndiaye,Mamadou,1981-12-17,m,767317109
Sow,Abdoulaye,1961-10-18,m,760477993
Diallo,Awa,1954-01-02,f,702659454
Ndiaye,Awa,1997-07-07,f,787511585
Kane,Oumar,1960-03-02,m,709619689
Diallo,Mariama,1950-12-17,f,704378399
Ba,Awa,1942-07-29,f,704696653
Sy,Ibrahima,1974-08-26,m,765498308
Sy,Cheikh,1970-02-22,m,703268885
Diallo,Aminata,1967-10-12,f,777624712
Ndiaye,Cheikh,2003-03-29,m,787367673
Sy,Moussa,1986-09-29,m,763482992
Kane,Mariama,1988-05-02,f,777891852
Sarr,Khady,1962-04-11,f,762374030
Ba,Moussa,2002-09-21,m,770130586
Sarr,Cheikh,2022-04-11,m,788067202
Ba,Abdoulaye,1973-05-30,m,786430219
Faye,Mamadou,2008-08-14,m,700202385
Fall,Ousmane,1993-04-09,m,767587570
Sy,Moussa,1990-05-28,m,788135337
Sarr,Mariama,2016-03-01,f,776283603
Faye,Moussa,1962-06-28,m,774148551
Diallo,Moussa,1975-07-25,m,700550305
Fall,Ousmane,1996-11-07,m,762444777
Kane,Moussa,1950-05-07,m,764579223
Gueye,Khady,1963-10-21,f,764552697
Ba,Fatou,1956-10-26,f,772913133
Diop,Mariama,1962-01-27,f,765928446
Diop,Cheikh,1983-06-21,m,761936636
Kane,Aminata,1964-08-31,f,774466899
Sy,Awa,1940-12-04,f,768468376
Ndiaye,Fatou,1992-02-09,f,787710248
Kane,Abdoulaye,1979-01-21,m,772006876
Faye,Abdoulaye,1965-04-15,m,787064436
Ba,Ibrahima,2022-06-25,m,785852276
Faye,Oumar,1997-12-04,m,788458224
Diallo,Abdoulaye,2012-10-14,m,779018822
Kane,Abdoulaye,1991-09-14,m,706748733
Kane,Aminata,1973-07-15,f,775783404
Ba,Khady,2009-06-03,f,767170442
Fall,Ousmane,2021-09-23,m,703361264
Fall,Oumar,2002-01-03,m,704035799
Faye,Oumar,1978-07-09,m,708306125
Fall,Khady,2018-05-14,f,781279939
Gueye,Mariama,1998-12-27,f,700664601
Sarr,Aminata,1968-01-15,f,768026485
Ba,Oumar,1941-01-29,m,789160240
Ndiaye,Aminata,1956-03-29,f,708619838
Diallo,Mariama,1943-06-30,f,778127989
Ba,Ibrahima,1984-10-31,m,763261574
Gueye,Aminata,1945-01-10,f,777602474
Sarr,Moussa,2008-10-01,m,778904167
Ndiaye,Aminata,1964-11-21,f,769199978
Fall,Aminata,1943-02-04,f,706523109
Diop,Ousmane,1949-08-05,m,766413928
Faye,Khady,1985-12-19,f,707063214
Diallo,Moussa,1974-08-22,m,775263248
Faye,Ibrahima,1977-07-27,m,763335507
Faye,Aminata,1984-10-06,f,782892479
Ba,Moussa,2003-10-01,m,767222307
Kane,Moussa,2003-10-19,m,760417678
Fall,Aminata,2018-04-19,f,767779250
Gueye,Mamadou,1953-04-04,m,773676977
Gueye,Awa,2022-07-11,f,706859834
Diop,Aminata,2017-11-22,f,768983754
Diallo,Abdoulaye,1942-11-20,m,700443939
Diallo,Abdoulaye,2008-01-30,m,781765341
Kane,Cheikh,1941-04-08,m,786139931
Diallo,Khady,2002-09-15,f,765568833
Sow,Mariama,1950-01-29,f,782352597
Sy,Fatou,2014-02-01,f,761516244
Ndiaye,Awa,1950-04-21,f,778701899
Ba,Awa,1997-11-27,f,701723976
Diop,Oumar,2001-03-24,m,703330896
Fall,Mariama,1959-12-13,f,772165116
Fall,Aminata,1983-08-18,f,776109689
Gueye,Ibrahima,1959-08-15,m,705899735
Diallo,Mariama,1981-02-23,f,762352460
Diop,Oumar,2004-01-27,m,772248228
Kane,Aminata,1996-07-24,f,783583900
Diallo,Cheikh,2002-08-22,m,762335907
Sow,Mariama,2001-08-06,f,783306769
Diallo,Cheikh,2011-08-02,m,778206959
Sow,Aminata,1961-04-21,f,788823522
Gueye,Moussa,1945-09-17,m,707272829
Ba,Oumar,2002-05-21,m,762082878
Kane,Oumar,2002-11-28,m,704403115
Faye,Khady,1946-11-16,f,773150049
Sarr,Mariama,2000-03-20,f,789663080
Faye,Moussa,1956-10-23,m,703697087
Sarr,Abdoulaye,1978-11-24,m,776595888
Diallo,Awa,1973-05-20,f,701725491
Sow,Ibrahima,2007-03-27,m,704259049
Gueye,Khady,1968-11-17,f,774318754
Ndiaye,Khady,2002-04-25,f,789262755
Diop,Aminata,1983-04-20,f,705185478
Diallo,Moussa,2017-07-16,m,700221875
Kane,Abdoulaye,1948-04-15,m,776868296
Fall,Aminata,1970-02-28,f,775502173
Diop,Mamadou,1952-06-11,m,773254609
Ndiaye,Ibrahima,1979-01-07,m,707536734
Diop,Mamadou,2012-10-07,m,706633720
Faye,Awa,1949-02-04,f,768041590
Sy,Awa,1998-02-03,f,779435622
Faye,Aminata,1968-10-24,f,777652564
Ba,Fatou,2002-02-20,f,782494991
Kane,Awa,1994-08-14,f,766135138
Fall,Ousmane,1975-12-05,m,771024235
Fall,Khady,1950-07-27,f,700663788
Faye,Moussa,2010-10-15,m,785981640
Diallo,Moussa,2005-02-02,m,786684396
Sy,Abdoulaye,2014-09-04,m,770788883
Diallo,Fatou,1992-12-08,f,761671430
Sow,Aminata,1946-02-02,f,779207966
Faye,Aminata,1957-02-23,f,788337609
Gueye,Abdoulaye,1979-07-01,m,779029131
Ndiaye,Fatou,1941-11-25,f,778489365
Sarr,Oumar,1985-10-18,m,767304591
Gueye,Khady,2001-06-21,f,784027647
Diallo,Ibrahima,1956-11-22,m,709667317
Sarr,Oumar,1946-12-24,m,763885321
Kane,Khady,1991-09-19,f,702266813
Faye,Aminata,1963-06-26,f,772078009
Ndiaye,Mariama,1957-11-02,f,763003310
Diop,Khady,1983-01-22,f,783153657
Gueye,Abdoulaye,1952-02-08,m,784830989
Sow,Oumar,2002-02-19,m,762061568
Diop,Moussa,2020-09-28,m,780915844
Gueye,Khady,2023-12-24,f,767502377
Ndiaye,Aminata,1957-09-13,f,700931755
Diallo,Fatou,1991-10-27,f,768343589
Ndiaye,Fatou,1953-11-23,f,784690715
Kane,Aminata,1973-10-05,f,775991494
Diallo,Khady,1983-06-06,f,770898950
Gueye,Mariama,1947-11-06,f,772139066
Fall,Aminata,1980-06-05,f,700064411
Sow,Cheikh,1972-11-08,m,784207449
Diop,Khady,1991-06-11,f,701835518
Sy,Awa,1980-02-21,f,709077011
Sarr,Moussa,1997-09-10,m,778298292
Gueye,Mamadou,1973-09-03,m,789573758
Fall,Awa,2014-05-01,f,783643129
Gueye,Cheikh,1959-08-18,m,781572806
Faye,Ibrahima,2012-04-08,m,777434430
Sow,Oumar,1966-05-05,m,764223631
Gueye,Mariama,2001-11-20,f,772635510
Faye,Abdoulaye,1967-09-27,m,709659965
Faye,Mariama,1962-02-26,f,775542651
Gueye,Ibrahima,1966-09-01,m,762074099
Sow,Fatou,1964-12-25,f,769120252
Diop,Abdoulaye,2006-05-09,m,785867693
Ndiaye,Mariama,1998-11-17,f,766637190
Ndiaye,Abdoulaye,2006-05-11,m,706754794
Ba,Oumar,2011-11-11,m,787722325
Diop,Mamadou,1943-11-30,m,769083123
Fall,Moussa,2015-10-08,m,766472864
Kane,Aminata,2021-07-09,f,766495915
Diallo,Aminata,1958-10-14,f,768600404
Faye,Ousmane,1956-10-09,m,788847659
Fall,Moussa,1960-11-20,m,767180478
Sarr,Ibrahima,1951-01-07,m,783416565
Fall,Ibrahima,1998-03-15,m,784315373
Ndiaye,Fatou,2019-02-21,f,773971542
Ndiaye,Mariama,2000-05-17,f,769631868
Sarr,Ibrahima,1941-05-27,m,784161104
Sarr,Moussa,2012-09-10,m,772171252
Sow,Mariama,1969-10-12,f,779018715
Ba,Ousmane,1958-03-17,m,707801619
Ba,Mariama,2005-08-26,f,761835480
Diop,Mariama,1967-06-23,f,785748351
Sow,Cheikh,2002-02-01,m,704250510
Gueye,Mariama,1944-08-11,f,764384555
Sow,Abdoulaye,1956-04-13,m,767559217
Ba,Abdoulaye,1983-02-18,m,782685420
Sarr,Ibrahima,2022-01-28,m,766049376
Ndiaye,Aminata,1951-10-08,f,779595467
Sy,Oumar,1957-04-22,m,771882739
Ba,Abdoulaye,1943-06-09,m,709581231
Sarr,Ibrahima,1984-01-25,m,788185850
Sow,Abdoulaye,1963-07-29,m,774886760
Diallo,Moussa,2007-08-24,m,772667992
Ba,Fatou,1977-01-12,f,766956011
Kane,Mariama,1983-12-01,f,769891997
Kane,Oumar,1943-07-09,m,787043723
Diop,Aminata,1987-01-03,f,785192851
Ba,Cheikh,1955-08-24,m,770467927
Kane,Khady,1991-01-28,f,761401425
Diallo,Awa,2000-05-09,f,701307803
Kane,Abdoulaye,1996-01-15,m,785063349
Diallo,Fatou,2013-05-01,f,767517163
Faye,Fatou,1982-05-23,f,777495602
Ba,Ousmane,1984-07-07,m,776547595
Kane,Khady,1993-03-25,f,761432319
Diallo,Moussa,2014-06-22,m,706235669
Ndiaye,Oumar,2007-03-03,m,773677469
Fall,Awa,1986-08-14,f,770321145
Diop,Fatou,1984-09-28,f,705516526
Gueye,Fatou,1971-07-08,f,772655291
Sy,Khady,1940-12-29,f,782140904
Diop,Fatou,1948-09-29,f,707301218
Faye,Oumar,1974-03-06,m,702589536
Sow,Oumar,1989-07-18,m,700507376
Ba,Fatou,1950-08-31,f,784825075
Sy,Ousmane,1987-09-08,m,700238576
Sow,Mariama,1997-01-14,f,760730681
Faye,Awa,1981-02-01,f,761282595
Sow,Aminata,2016-06-24,f,700793610
Diallo,Fatou,1998-04-24,f,777378760
Gueye,Cheikh,1943-01-05,m,772609356
Faye,Mariama,1997-02-19,f,779522623
Diallo,Oumar,1993-06-14,m,705361162
Faye,Mariama,1980-07-18,f,775331184
Fall,Cheikh,1971-11-18,m,789081429
Sow,Abdoulaye,1969-06-15,m,761971148
Gueye,Moussa,1997-07-26,m,789455945
Faye,Fatou,1986-02-04,f,769799358
Sarr,Awa,1975-08-19,f,774436202
Diop,Fatou,1983-12-07,f,701127540
Sy,Moussa,1996-04-11,m,788180733
Sarr,Mamadou,1979-07-26,m,787833053
Gueye,Cheikh,2008-02-19,m,785407804
Fall,Oumar,2019-12-02,m,777833229
Kane,Abdoulaye,1942-10-30,m,772349233
Kane,Mamadou,2023-01-01,m,709348252
Kane,Cheikh,1979-03-13,m,705831660
Sow,Awa,2007-03-06,f,771952844
Ndiaye,Aminata,2008-06-06,f,776136372
Ndiaye,Cheikh,2020-01-24,m,781994190
Kane,Ousmane,2022-02-06,m,767433629
Ndiaye,Mamadou,1978-01-06,m,773952450
Gueye,Aminata,2021-08-31,f,707977045
Fall,Fatou,1999-06-21,f,769192751
Ba,Moussa,1985-08-20,m,704444099
Ndiaye,Aminata,1989-03-28,f,783694854
Ba,Ibrahima,1944-06-02,m,784070656
Diop,Khady,1946-03-07,f,777057390
Diop,Awa,1942-12-24,f,760678564
Gueye,Awa,1944-12-31,f,786836074
Ba,Fatou,1946-06-15,f,781380617
Sy,Moussa,2004-07-05,m,706330116
Ndiaye,Oumar,2013-04-22,m,784907836
Kane,Awa,1962-07-01,f,774518434
Gueye,Moussa,1986-03-21,m,770970763
Faye,Aminata,1962-08-08,f,705120129
Diallo,Khady,1949-01-11,f,788301292
Fall,Ousmane,1992-06-12,m,787279387
Gueye,Abdoulaye,1944-06-01,m,772623449
Ba,Aminata,1989-09-28,f,766821257
Fall,Mariama,2011-02-05,f,705227365
Gueye,Mamadou,2004-11-17,m,761585887
Diop,Ibrahima,1985-11-25,m,786274373
Fall,Khady,2008-08-24,f,701265948
Sarr,Mariama,2002-06-04,f,703535425
Fall,Abdoulaye,1983-08-17,m,762384921
Sy,Oumar,1944-08-13,m,765452327
Fall,Awa,2011-07-25,f,783447017
Diallo,Abdoulaye,2007-02-28,m,767872165
Diop,Moussa,2005-08-07,m,782167922
Sy,Mariama,1993-07-19,f,766126338
Faye,Fatou,1979-03-07,f,786905999
Sow,Moussa,1991-04-22,m,764262262
Sow,Oumar,1982-06-12,m,773591398
Sy,Awa,1978-03-26,f,789160660
Sow,Mamadou,1944-11-25,m,766094155
Sarr,Mariama,1991-05-28,f,706239629
Sarr,Awa,1957-09-14,f,703213162
Kane,Ousmane,2012-05-25,m,764387854
Ba,Fatou,1971-12-07,f,779220593
Sy,Mamadou,1996-04-11,m,763860290
Faye,Moussa,1959-12-23,m,772738072
Gueye,Abdoulaye,2006-06-24,m,780143100
Ba,Ibrahima,2013-10-15,m,702062946
Sow,Abdoulaye,2021-10-25,m,776749235
Faye,Abdoulaye,1987-06-05,m,706412171
Kane,Oumar,1969-08-30,m,772996852
Gueye,Mamadou,2000-02-10,m,787748449
Ndiaye,Fatou,1992-12-16,f,772840268
Faye,Oumar,1973-09-21,m,704504719
Fall,Ibrahima,1988-10-10,m,770456706
Diop,Mariama,2018-08-16,f,776583500
Diallo,Aminata,1987-01-14,f,779713471
Sarr,Khady,2021-06-24,f,782958287
Gueye,Khady,1959-03-01,f,777887143
Sow,Ousmane,1997-06-15,m,769284319
Sarr,Moussa,2005-08-22,m,779973065
Fall,Cheikh,2023-08-20,m,760927672
Diop,Mariama,1999-02-09,f,700684630
Fall,Fatou,1973-11-10,f,769851317
Gueye,Fatou,2009-10-23,f,766965956
Sy,Mamadou,1964-10-29,m,776985608
Sow,Mamadou,2023-10-18,m,701736742
Diop,Aminata,1992-10-08,f,771437801
Diop,Mariama,2014-11-24,f,702900608
Fall,Fatou,1941-12-25,f,780606445
Ndiaye,Cheikh,1994-08-15,m,778222095
Sow,Khady,1981-12-06,f,704419225
Ba,Awa,1962-03-22,f,708834825
Sow,Mamadou,1970-09-07,m,766356060
Ndiaye,Mamadou,2017-01-28,m,769649107
Diallo,Cheikh,1946-04-04,m,766649458
Fall,Awa,1965-01-01,f,762787554
Sy,Cheikh,2015-08-20,m,779658082
Sow,Mariama,1948-07-29,f,702781573
Sy,Mariama,1956-05-31,f,785875736
Fall,Mariama,1945-07-15,f,776684949
Sow,Ibrahima,1954-08-22,m,771366903
Kane,Fatou,1941-12-15,f,700321469
Kane,Ousmane,1981-05-21,m,768847490
Ba,Fatou,2001-10-03,f,705250173
Fall,Mamadou,1941-01-07,m,787593642
Ndiaye,Mariama,1955-02-07,f,765315310
Diop,Moussa,1953-07-14,m,763566271
Faye,Ousmane,1956-11-13,m,708246088
Ndiaye,Moussa,1987-09-02,m,705002259
Sow,Cheikh,1947-04-05,m,785173358
Sow,Oumar,1980-07-13,m,705439213
Gueye,Abdoulaye,1992-03-06,m,701811832
Fall,Mamadou,1984-11-25,m,778466142
Kane,Moussa,1998-01-06,m,774031847
Gueye,Aminata,1961-06-02,f,763353484
Sarr,Aminata,1968-10-02,f,701758794
Diallo,Cheikh,1979-10-13,m,769850532
Fall,Mariama,1966-03-05,f,765406644
Ba,Aminata,1999-05-16,f,779026048
Kane,Cheikh,2014-10-09,m,782268492
Diallo,Mamadou,1942-01-20,m,701098846
Faye,Awa,2015-06-25,f,769394262
Sarr,Awa,1986-12-26,f,764803780
Sow,Awa,1965-09-05,f,774788593
Fall,Mariama,1964-04-20,f,703142495
Ndiaye,Mamadou,1942-05-19,m,773513350
Sy,Awa,2000-10-11,f,769910692
Faye,Ibrahima,1976-10-17,m,784992781
Fall,Mariama,1996-06-21,f,766616540
Diop,Oumar,2005-01-24,m,786107633
Ndiaye,Mamadou,1991-03-27,m,767624584
Ba,Oumar,1962-05-23,m,773846664
Diallo,Aminata,1940-11-18,f,709407706
Diallo,Awa,2005-05-18,f,706620969
Kane,Awa,1992-06-18,f,767762667
Ndiaye,Oumar,1942-05-11,m,789235484
Gueye,Aminata,2004-01-19,f,702411711
Sarr,Aminata,1969-06-16,f,778266366
Diop,Mariama,1973-06-27,f,788142749
Diallo,Oumar,1990-06-15,m,763824999
Sow,Ibrahima,1944-05-20,m,706607716
Ndiaye,Moussa,2009-08-01,m,767338310
Faye,Cheikh,2010-12-05,m,767451512
Diop,Mamadou,1990-02-25,m,767083145
Faye,Mamadou,1960-09-24,m,787999550
Diop,Aminata,1989-07-06,f,788286686
Kane,Abdoulaye,2008-10-15,m,788610056
Sow,Abdoulaye,1996-02-16,m,763815786
Fall,Oumar,1944-08-19,m,767667553
Kane,Oumar,2004-07-31,m,776831321
Sow,Fatou,2013-11-01,f,778298843
Sow,Ousmane,1978-12-05,m,762072329
Ba,Moussa,1976-08-06,m,776394325
Faye,Ibrahima,1947-08-05,m,778411506
Ba,Fatou,2006-12-31,f,780208881
Ndiaye,Abdoulaye,1964-02-26,m,707892905
Faye,Aminata,2012-10-18,f,781739721
Sow,Cheikh,1993-07-01,m,776098325
Sarr,Awa,2017-10-30,f,701332962
Sy,Aminata,1941-07-23,f,764837865
Sy,Oumar,1971-01-03,m,762969278
Sy,Fatou,1976-07-01,f,788938033
Fall,Mariama,1962-04-11,f,702889005
Ndiaye,Mamadou,2011-07-13,m,781409010
Ba,Mariama,1941-05-19,f,782382067
Ndiaye,Moussa,1957-04-09,m,700648589
Faye,Awa,1964-04-06,f,783500372
Faye,Aminata,1941-08-08,f,779135155
Sarr,Mariama,1988-06-27,f,780641055
Fall,Awa,1999-04-23,f,765378953
Diallo,Abdoulaye,1969-08-01,m,702711363
Ba,Moussa,1945-03-22,m,774643833
Sow,Abdoulaye,1987-03-10,m,770411949
Diop,Awa,1960-12-29,f,770732218
